AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,authors
0,1,5,5,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,12,0,0,8,0,1,1,1,32,4,1,1,0,2,1,0,0,2,0,0,7,1,51,6,0,1,1,1,3,0,2,2,0,16,0,3,7,1,0,3,0,3,0,3,6,0,cegr
0,1,10,29,0,3,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,14,0,1,11,0,1,1,1,84,11,1,1,0,2,1,0,0,4,0,0,7,1,101,15,0,1,1,1,3,0,2,3,0,16,0,3,9,1,0,3,0,10,0,3,6,0,cegr
0,1,5,15,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,11,0,0,9,0,1,1,1,47,5,1,1,0,2,1,0,0,3,0,0,7,1,51,14,0,1,1,1,3,0,2,4,0,16,0,3,8,1,0,3,0,11,0,3,6,0,cegr
0,1,25,26,0,4,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,2,21,0,1,1,1,97,10,1,1,0,2,1,0,0,6,0,0,7,1,113,28,0,8,1,1,3,0,2,3,0,16,0,3,9,1,0,3,0,19,0,3,6,0,cegr
0,1,1,5,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,15,0,0,8,0,1,1,1,38,3,1,1,0,2,1,2,0,2,0,0,7,1,43,7,2,1,1,1,3,0,2,2,0,16,0,3,8,1,0,3,0,6,0,3,6,0,cegr
0,1,5,22,0,2,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,14,0,2,14,0,1,1,1,69,9,1,1,0,2,1,0,0,4,0,0,8,1,75,11,0,1,1,1,3,0,2,4,0,19,0,4,10,1,0,3,0,7,0,3,6,1,cegr
0,1,23,38,0,22,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,34,0,1,17,0,1,1,1,164,8,1,1,0,2,1,0,0,6,0,0,10,1,194,29,0,1,1,1,3,0,2,2,0,29,0,21,17,1,0,3,0,10,0,3,6,0,cegr
0,7,40,68,0,0,8,10,0,2,12,1,2,6,71,11,15,9,2,0,2,54,0,0,54,0,1,8,8,257,20,8,8,22,9,1,4,3,8,0,0,56,44,224,42,6,33,8,8,3,0,11,5,1,264,0,12,9,25,11,119,0,49,19,3,6,4,cegr
0,1,19,25,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,17,0,0,12,0,1,1,1,81,8,1,1,0,2,1,1,0,4,0,0,8,1,98,22,1,13,1,1,3,0,2,3,0,17,0,3,11,1,0,3,0,13,0,3,6,0,cegr
0,0,0,12,0,2,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,21,0,0,10,0,0,0,0,68,15,0,0,0,0,0,2,0,5,0,0,4,0,59,11,4,8,0,0,3,0,0,0,0,6,0,1,9,0,0,0,0,14,0,0,0,1,Celicath
0,0,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,18,0,0,0,0,157,28,0,0,0,0,0,0,0,21,0,0,6,0,174,46,0,0,0,0,3,0,0,2,0,11,0,2,10,0,0,0,0,28,0,0,0,0,Celicath
0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,33,10,0,0,0,0,0,0,0,2,0,0,1,0,35,5,0,0,0,0,0,0,0,3,0,0,0,1,7,0,0,0,0,7,0,0,0,0,Celicath
0,0,7,16,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,6,0,6,0,0,64,14,0,0,0,0,9,0,23,7,0,0,3,0,66,24,0,0,0,0,0,0,0,0,0,31,0,1,12,0,0,0,0,14,0,0,0,0,Celicath
0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,7,0,0,0,0,61,16,0,0,0,0,0,0,0,8,0,0,5,0,65,21,0,0,0,0,3,0,0,0,0,6,0,1,9,0,0,0,0,13,0,0,0,0,Celicath
0,0,20,32,0,3,7,0,0,0,0,0,0,6,0,21,0,0,2,0,0,39,0,4,15,0,0,0,0,166,23,0,0,5,0,0,4,0,9,0,0,18,0,178,29,4,27,0,0,3,0,0,0,0,35,0,6,9,3,1,2,0,15,1,0,0,0,Celicath
0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,9,0,0,0,0,111,22,0,0,0,0,0,0,0,11,0,0,4,0,131,37,0,0,0,0,3,0,0,0,0,6,0,1,11,0,0,0,0,20,0,0,0,0,Celicath
0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,9,1,0,0,0,67,15,0,0,0,0,0,0,0,3,0,0,4,0,63,16,0,0,0,0,3,0,0,5,0,6,0,1,8,0,0,0,0,11,0,0,0,1,Celicath
0,0,73,57,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,19,0,0,0,0,168,27,0,0,5,0,0,0,0,14,0,0,5,0,249,61,0,0,0,0,3,0,0,2,0,9,0,4,9,3,1,2,0,23,1,0,0,0,Celicath
0,1,0,1,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,0,8,0,1,1,1,10,12,1,1,0,2,1,0,0,1,0,0,7,1,9,3,0,0,1,1,3,0,2,0,0,16,0,3,0,0,0,3,0,1,0,3,5,0,centipede80
0,1,6,16,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,1,14,0,1,1,1,43,15,1,1,0,2,1,0,0,4,0,0,8,1,41,14,0,0,1,1,3,0,2,0,0,18,0,5,0,0,0,3,0,6,0,3,5,1,centipede80
0,1,18,38,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,7,0,0,16,0,1,1,1,83,17,1,1,0,2,1,0,0,7,0,0,8,1,91,32,0,0,1,1,3,0,2,5,0,18,0,6,0,0,0,3,0,12,0,3,5,0,centipede80
0,1,0,5,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,4,0,0,11,0,1,1,1,16,8,1,1,0,2,1,0,0,1,0,0,8,1,17,6,0,0,1,1,3,0,2,0,0,20,0,5,0,0,0,3,0,1,0,3,5,0,centipede80
0,1,0,1,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,0,9,0,1,1,1,10,5,1,1,0,2,1,0,0,1,0,0,7,1,9,4,0,0,1,1,3,0,2,0,0,16,0,4,0,0,0,3,0,1,0,3,5,0,centipede80
0,1,2,3,0,2,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,0,10,0,1,1,1,16,5,1,1,0,2,1,0,0,1,0,0,8,1,16,4,0,0,1,1,3,0,2,0,0,18,0,6,0,0,0,3,0,1,0,3,5,0,centipede80
0,1,0,1,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,0,9,0,1,1,1,10,5,1,1,0,2,1,0,0,1,0,0,7,1,9,4,0,0,1,1,3,0,2,0,0,16,0,4,0,0,0,3,0,1,0,3,5,0,centipede80
0,1,0,1,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,0,9,0,1,1,1,10,5,1,1,0,2,1,0,0,1,0,0,7,1,9,4,0,0,1,1,3,0,2,0,0,16,0,4,0,0,0,3,0,1,0,3,5,0,centipede80
0,1,0,1,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,0,9,0,1,1,1,10,5,1,1,0,2,1,0,0,1,0,0,7,1,9,4,0,0,1,1,3,0,2,0,0,16,0,4,0,0,0,3,0,1,0,3,5,0,centipede80
0,1,4,7,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,10,0,0,7,0,1,1,1,32,2,1,1,0,2,1,0,0,2,0,0,7,1,46,6,0,1,1,1,3,0,2,2,0,16,0,3,6,1,0,3,0,3,0,3,6,0,cgangee
0,49,15,344,49,343,51,63,3,36,55,14,6,45,346,77,368,88,6,93,1,837,299,5,604,26,362,235,235,2821,319,235,235,78,249,35,31,97,22,16,7,703,141,2496,489,40,196,235,235,86,13,140,117,5,2584,1,446,25,1201,383,638,117,239,117,180,226,2,cgangee
0,1,0,28,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,11,0,0,13,0,1,1,1,53,3,1,1,0,2,1,0,0,2,0,0,7,1,49,23,0,1,1,1,3,0,2,2,0,16,0,2,8,1,0,3,0,14,0,3,6,0,cgangee
0,6,7,34,2,2,4,4,0,2,3,2,0,1,55,0,4,0,0,2,2,39,0,5,34,0,1,2,2,114,12,2,2,8,4,1,2,3,4,0,0,92,24,109,28,3,7,2,2,3,0,8,2,0,270,0,27,9,12,5,39,0,11,20,17,31,0,cgangee
0,1,70,33,0,0,2,2,0,2,0,1,0,1,2,6,2,0,0,0,0,23,0,4,11,0,1,1,1,133,4,1,1,0,2,1,2,0,8,0,0,7,1,186,68,4,1,1,1,3,0,2,3,0,16,0,3,7,1,0,3,0,11,0,3,6,0,cgangee
0,1,9,20,1,5,2,2,0,2,0,1,0,1,4,1,14,0,0,0,0,35,0,0,34,0,11,7,7,116,7,7,7,9,8,11,0,0,6,0,0,40,7,105,24,0,6,7,7,3,0,2,3,0,56,0,24,13,26,0,23,0,12,2,7,10,0,cgangee
0,1,18,24,0,1,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,14,0,2,10,0,1,1,1,76,2,1,1,0,2,1,0,0,5,0,0,7,1,92,24,0,1,1,1,3,1,2,4,0,16,0,3,10,1,0,3,0,10,0,3,6,0,cgangee
0,1,19,17,0,0,2,2,0,2,0,1,0,1,2,7,2,0,0,0,0,22,0,1,11,0,1,1,1,91,2,1,1,0,2,1,0,0,4,0,0,8,1,106,17,0,1,1,1,3,0,2,3,0,17,0,4,8,1,0,3,0,8,0,3,6,0,cgangee
0,1,22,28,0,3,2,2,0,2,0,1,0,1,2,4,8,0,0,0,0,19,0,0,12,1,1,6,6,102,2,6,6,0,7,1,1,0,5,0,0,36,6,126,20,1,25,6,6,3,0,7,2,0,97,0,6,11,13,0,30,0,18,0,9,12,0,cgangee
0,1,0,6,0,0,5,2,0,2,0,1,0,6,2,13,2,0,0,0,0,26,0,0,10,0,1,1,1,59,6,1,1,0,2,1,1,0,3,0,0,8,1,64,7,1,6,1,1,3,0,2,2,0,17,0,4,6,1,0,3,0,3,0,3,6,1,cgy4ever
0,3,2,100,0,1,8,7,0,7,1,3,7,16,31,19,6,18,1,16,0,73,0,9,75,6,2,3,3,337,46,3,3,1,6,2,13,0,7,0,0,34,2,297,69,19,26,3,3,3,0,6,9,0,159,0,31,9,19,0,6,0,38,10,7,10,5,cgy4ever
0,1,0,13,0,0,2,2,0,2,0,1,0,1,2,10,2,0,0,0,0,17,0,0,9,0,1,1,1,54,8,1,1,0,2,1,0,0,2,0,0,7,1,47,12,0,1,1,1,3,0,2,4,0,16,0,3,6,1,0,3,0,5,0,3,6,0,cgy4ever
0,1,37,22,0,11,2,2,0,2,0,1,0,1,2,2,2,0,0,0,0,11,0,0,12,0,1,1,1,100,7,1,1,0,2,1,1,0,5,0,0,9,1,125,12,1,1,1,1,3,0,2,1,0,19,0,6,0,1,0,3,0,7,0,3,6,0,cgy4ever
0,1,11,16,0,4,2,2,0,2,0,1,0,1,2,2,2,0,0,0,0,8,0,1,10,0,1,1,1,60,7,1,1,0,2,1,1,0,3,0,0,8,1,65,12,1,1,1,1,3,0,2,0,0,16,0,5,0,1,0,3,0,10,0,3,6,0,cgy4ever
0,1,0,0,0,1,2,2,0,2,0,1,0,1,2,2,2,0,0,0,0,8,0,0,6,0,1,1,1,16,1,1,1,0,2,1,1,0,0,0,0,7,1,16,2,1,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,0,0,3,6,0,cgy4ever
0,1,4,10,0,1,2,2,0,2,0,1,0,1,2,7,2,0,0,0,0,14,0,0,7,1,1,1,1,53,5,1,1,0,2,1,1,0,4,0,0,8,1,46,9,1,5,1,1,3,0,2,1,0,16,0,3,2,1,0,3,0,4,0,3,6,0,cgy4ever
0,1,10,44,0,1,2,2,0,2,0,1,0,1,2,16,2,0,0,0,0,34,0,12,13,0,1,1,1,172,17,1,1,0,2,1,7,0,7,0,0,11,1,155,29,8,11,1,1,3,0,2,1,0,19,0,5,0,1,0,3,0,8,0,3,6,0,cgy4ever
0,1,8,20,2,2,3,2,0,2,0,1,0,3,2,9,2,0,0,0,0,35,0,1,11,0,1,1,1,102,8,1,1,0,2,1,1,0,3,0,0,14,3,103,22,1,3,1,1,3,0,2,4,0,30,0,7,0,1,0,10,1,8,0,3,6,0,cgy4ever
0,15,7,21,7,3,18,26,0,6,8,4,0,10,44,18,16,1,0,7,2,41,6,0,40,0,3,10,10,97,13,10,10,2,14,4,7,15,6,0,0,26,16,139,34,12,27,10,10,3,0,9,15,4,94,0,26,11,8,1,35,0,9,1,5,8,0,chaemon
0,1,0,16,3,0,3,2,0,2,0,1,0,3,2,4,2,0,0,0,0,13,0,4,12,0,1,1,1,59,13,1,1,0,2,1,0,0,4,0,0,9,1,47,14,0,3,1,1,3,0,2,3,0,17,0,4,3,1,0,3,0,6,0,3,6,1,chaemon
0,15,10,73,6,19,6,26,0,6,12,4,0,9,50,10,87,2,1,9,2,61,15,0,69,0,5,57,57,226,23,57,57,76,61,7,1,21,8,0,0,46,27,190,73,3,31,57,57,3,2,23,8,4,130,0,48,3,106,17,127,5,17,20,15,21,1,chaemon
0,1,4,18,4,0,4,2,0,2,0,1,0,7,2,11,2,0,0,0,0,29,0,2,21,0,1,1,1,103,9,1,1,0,2,1,2,0,5,0,0,8,1,84,16,8,13,1,1,3,0,2,6,0,16,0,3,3,1,0,3,0,10,0,3,6,0,chaemon
0,1,6,24,4,0,2,2,0,2,0,1,0,1,2,3,2,0,0,0,0,12,0,1,9,0,1,1,1,67,9,1,1,0,2,1,1,0,4,0,0,8,1,70,11,1,1,1,1,3,0,2,8,0,16,0,3,3,1,0,3,0,5,0,3,6,0,chaemon
0,1,11,127,8,4,14,2,16,2,48,1,0,75,552,49,2,34,7,89,3,230,1,10,187,5,1,1,1,502,36,1,1,0,2,1,15,0,10,0,0,261,236,377,62,25,210,1,1,3,0,2,43,2,1016,0,134,23,56,2,446,0,88,28,3,6,2,chaemon
0,1,6,22,4,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,13,0,2,14,0,1,1,1,71,8,1,1,0,2,1,0,0,4,0,0,9,1,74,10,0,1,1,1,3,0,2,6,0,17,0,4,6,1,0,3,0,5,0,3,6,1,chaemon
0,1,4,23,8,0,5,2,0,2,0,1,0,10,2,15,2,0,0,0,0,30,0,3,12,0,1,1,1,103,14,1,1,0,2,1,4,0,8,0,0,8,1,105,19,4,11,1,1,3,0,2,12,0,16,0,4,8,1,0,3,0,9,0,3,6,0,chaemon
0,1,17,15,3,0,2,2,0,2,0,1,0,1,2,8,2,0,0,0,0,17,0,0,11,0,1,1,1,83,7,1,1,0,2,1,1,0,4,0,0,8,1,88,10,1,1,1,1,3,0,2,4,0,16,0,4,4,1,0,3,0,6,0,3,6,0,chaemon
0,1,0,5,0,0,7,2,0,2,0,1,0,4,2,3,2,0,0,0,0,13,0,0,8,0,1,1,1,35,6,1,1,0,2,1,2,0,2,0,0,7,1,40,4,2,4,1,1,3,0,2,1,0,16,0,3,4,1,0,3,0,3,0,3,6,0,chaklim
0,373,72,1847,97,896,397,808,40,357,595,144,43,501,3098,307,1581,428,108,1011,54,2937,1233,49,2690,105,938,976,976,9175,1006,976,976,414,1128,176,246,395,66,26,31,2100,1097,8550,1834,277,2468,976,976,196,44,708,355,104,11141,8,1607,134,4943,1534,3471,308,998,522,432,595,26,chaklim
0,1,6,22,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,7,0,2,11,2,1,1,1,59,3,1,1,0,2,1,0,0,3,0,0,7,1,52,19,0,1,1,1,3,0,2,0,0,16,0,3,4,1,0,3,0,15,0,3,6,0,chaklim
0,1,19,40,0,4,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,17,0,2,23,0,1,1,1,136,12,1,1,0,2,1,0,0,6,0,0,11,1,127,31,0,1,1,1,3,0,2,0,0,16,0,8,2,1,0,3,0,25,0,3,6,2,chaklim
0,1,16,32,0,0,2,2,0,2,0,1,0,1,2,6,2,0,0,0,0,15,0,4,15,1,1,1,1,106,17,1,1,0,2,1,0,0,10,0,0,7,1,114,30,0,1,1,1,3,0,2,4,0,16,0,3,1,1,0,3,0,10,0,3,6,0,chaklim
0,1,17,30,0,0,2,2,0,2,0,1,0,1,2,7,2,0,0,0,0,20,0,0,14,0,1,1,1,91,10,1,1,0,2,1,0,0,4,0,0,9,1,98,19,0,1,1,1,3,0,2,9,0,22,0,5,4,1,0,3,0,5,0,3,6,0,chaklim
0,0,11,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,66,6,0,0,0,0,0,0,0,4,0,0,3,0,66,10,0,5,0,0,0,0,0,0,0,3,0,2,6,0,0,0,0,11,0,0,0,1,chaklim
0,1,14,23,0,0,2,2,0,2,0,1,0,1,2,3,2,0,0,0,0,12,0,4,12,0,1,1,1,85,11,1,1,0,2,1,0,0,6,0,0,7,1,91,14,0,1,1,1,3,0,2,5,0,16,0,3,3,1,0,3,0,8,0,3,6,0,chaklim
0,1,4,19,0,0,2,2,0,2,0,1,0,4,2,10,2,0,0,0,0,20,0,5,16,0,1,1,1,90,11,1,1,0,2,1,1,0,7,0,0,7,1,81,24,2,4,1,1,3,0,2,0,0,16,0,3,4,1,0,3,0,8,0,3,6,0,chaklim
0,1,15,19,2,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,21,0,0,9,0,1,1,1,84,5,1,1,0,2,1,0,0,6,0,0,8,1,100,8,0,1,1,1,3,0,2,1,0,16,0,2,10,1,0,3,0,6,0,3,6,0,chancp
0,1,0,21,0,0,2,2,0,2,0,1,0,1,2,8,2,0,0,0,0,12,0,2,12,0,1,1,1,59,5,1,1,0,2,1,0,0,3,0,0,8,1,40,13,0,1,1,1,3,0,2,2,0,16,0,2,2,1,0,3,0,5,0,3,6,1,chancp
0,1,5,23,0,0,2,2,0,2,0,1,0,1,2,10,2,0,0,0,0,14,0,0,9,0,1,1,1,63,5,1,1,0,2,1,0,0,3,0,0,8,1,50,15,0,1,1,1,3,0,2,4,0,16,0,2,2,1,0,3,0,5,0,3,6,0,chancp
0,1,30,143,2,4,11,2,16,2,42,1,0,66,431,47,2,34,6,85,3,187,1,11,167,5,1,1,1,481,28,1,1,0,2,1,12,0,8,0,0,200,183,363,63,18,184,1,1,3,0,2,27,2,805,0,110,6,48,2,353,0,80,22,3,6,2,chancp
0,1,22,48,0,0,2,2,0,2,0,1,0,1,2,8,2,0,0,0,0,13,0,2,11,0,1,1,1,107,5,1,1,0,2,1,0,0,5,0,0,8,1,106,26,0,1,1,1,3,0,2,4,0,16,0,3,3,1,0,3,0,5,0,3,6,0,chancp
0,1,11,33,0,0,2,2,0,2,0,1,0,1,2,7,2,0,0,0,0,12,0,2,13,0,1,1,1,92,5,1,1,0,2,1,0,0,7,0,0,8,1,82,16,0,1,1,1,3,0,2,4,0,16,0,2,3,1,0,3,0,8,0,3,6,0,chancp
0,1,20,36,0,0,2,2,0,2,0,1,0,1,2,17,2,0,0,0,0,26,0,4,12,0,1,1,1,142,2,1,1,0,2,1,0,0,5,0,0,8,1,120,23,0,1,1,1,3,0,2,2,0,16,0,7,6,1,0,3,0,16,0,3,6,0,chancp
0,1,52,95,0,0,2,2,0,2,0,1,0,1,2,10,2,0,0,0,0,23,0,3,16,0,1,1,1,216,4,1,1,0,2,1,0,0,7,0,0,9,1,240,57,0,1,1,1,3,0,2,3,0,21,0,8,3,1,0,3,0,7,0,3,6,0,chancp
0,1,44,151,2,4,9,2,16,2,42,1,0,66,430,45,2,34,6,84,3,185,1,9,166,5,1,1,1,487,29,1,1,0,2,1,12,0,11,0,0,199,183,385,64,18,184,1,1,3,0,2,25,2,801,0,108,8,46,2,353,0,76,22,3,6,1,chancp
0,1,5,6,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,16,0,0,8,0,4,1,1,40,4,1,1,0,2,4,0,0,2,0,0,8,1,62,11,0,1,1,1,3,0,2,3,0,16,0,4,9,1,0,3,0,3,0,3,6,0,chanming
0,7,1,23,0,0,2,10,0,2,12,1,0,1,71,7,15,9,0,0,0,33,0,1,34,0,4,8,8,129,13,8,8,22,9,4,0,3,4,0,0,54,44,63,22,0,13,8,8,3,0,11,4,1,254,0,11,8,20,11,119,0,34,10,3,6,4,chanming
0,7,2,77,0,0,2,10,0,2,12,1,0,1,71,7,15,9,0,0,0,38,0,0,34,0,4,8,8,184,10,8,8,22,9,4,0,3,5,0,0,55,44,122,48,0,13,8,8,3,0,11,2,1,260,0,13,11,20,11,119,0,38,10,3,6,3,chanming
0,1,12,42,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,14,0,1,9,0,1,1,1,95,3,1,1,0,2,1,0,0,4,0,0,7,1,93,30,0,1,1,1,3,0,2,3,0,16,0,2,10,1,0,3,0,17,0,3,6,2,chanming
0,1,2,43,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,3,9,0,4,1,1,70,8,1,1,0,2,4,0,0,3,0,0,8,1,82,29,0,1,1,1,3,0,2,14,0,16,0,4,9,1,0,3,0,7,0,3,6,0,chanming
0,1,18,52,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,1,10,0,1,1,1,105,4,1,1,0,2,1,0,0,4,0,0,7,1,114,20,0,1,1,1,3,0,2,5,0,16,0,2,10,1,0,3,0,13,0,3,6,1,chanming
0,1,26,17,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,0,8,0,1,1,1,84,2,1,1,0,2,1,1,0,4,0,0,7,1,100,11,1,1,1,1,3,0,2,1,0,16,0,2,6,1,0,3,0,13,0,3,6,1,chanming
0,1,10,26,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,15,0,0,12,0,1,1,1,75,2,1,1,0,2,1,0,0,5,0,0,7,1,82,17,0,1,1,1,3,0,2,3,0,16,0,2,11,1,0,3,0,12,0,3,6,1,chanming
0,1,17,14,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,21,0,0,9,0,4,1,1,80,6,1,1,0,2,4,1,0,4,0,0,8,1,104,20,1,12,1,1,3,0,2,3,0,17,0,6,12,1,0,3,0,9,0,3,6,0,chanming
0,0,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,1,0,0,0,113,22,0,0,0,0,0,0,0,12,0,0,6,0,110,39,0,0,0,0,0,0,0,7,0,2,0,5,0,0,0,0,0,28,0,0,0,1,chaous
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,14,4,0,0,0,0,0,0,0,1,0,0,2,0,15,7,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,1,chaous
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,7,0,0,0,0,0,0,0,4,0,0,1,0,8,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,chaous
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,21,8,0,0,0,0,0,0,0,4,0,0,1,0,16,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,chaous
0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,45,8,0,0,0,0,0,0,0,3,0,0,2,0,33,25,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,1,chaous
0,0,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,27,10,0,0,0,0,0,0,0,4,0,0,2,0,24,18,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,8,0,0,0,1,chaous
0,0,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,108,15,0,0,0,0,0,0,0,10,0,0,3,0,103,29,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,11,0,0,0,1,chaous
0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,0,0,0,0,0,0,0,1,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,chaous
0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,1,0,13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,2,chaous
0,1,0,16,0,0,8,2,0,2,0,1,0,5,2,17,2,0,0,0,0,30,0,0,9,0,1,1,1,89,11,1,1,0,2,1,4,0,5,0,0,7,1,79,17,6,5,1,1,3,0,2,2,0,16,0,2,7,1,0,3,0,13,0,3,6,0,chbin
0,1,39,92,0,4,2,2,0,2,0,1,0,1,2,12,2,0,0,0,0,19,0,5,23,0,1,1,1,185,24,1,1,0,2,1,0,0,19,0,0,7,1,180,72,0,1,1,1,3,0,2,6,0,16,0,2,7,1,0,3,0,21,0,3,6,0,chbin
0,1,0,18,0,0,2,2,0,2,0,1,0,3,2,9,2,0,0,0,0,20,0,0,8,0,1,1,1,56,4,1,1,0,2,1,0,0,1,0,0,8,1,65,12,0,3,1,1,3,0,2,7,0,17,0,4,6,1,0,3,0,1,0,3,6,0,chbin
0,1,11,14,0,4,2,2,0,2,0,1,0,1,2,28,2,0,0,0,0,35,0,0,19,0,1,1,1,102,12,1,1,0,2,1,0,0,5,0,0,7,1,84,23,0,1,1,1,3,0,2,2,0,16,0,2,8,1,0,3,0,6,0,3,6,0,chbin
0,1,0,5,0,0,2,2,0,2,0,1,0,1,2,9,2,0,0,0,0,18,0,0,9,0,1,1,1,48,6,1,1,0,2,1,0,0,3,0,0,7,1,49,8,0,1,1,1,3,0,2,4,0,16,0,2,7,1,0,3,0,4,0,3,6,0,chbin
0,1,0,21,0,2,5,2,0,2,0,1,0,9,2,23,2,0,1,0,0,41,0,2,16,0,1,1,1,108,16,1,1,0,2,1,2,0,6,0,0,7,1,110,25,2,9,1,1,3,0,2,5,0,16,0,2,8,1,0,3,0,10,0,3,6,1,chbin
